time_s,scheduled_time_s,x,y,z,roll_rad,pitch_rad,yaw_rad,valid
10.653137,10.642258,-12.664770,6.382621,1.124692,-0.000003196,0.000279546,3.133995771,1
10.700875,10.692258,-12.940081,6.384636,1.124615,-0.000003196,0.000279546,3.134270906,1
10.747570,10.742258,-13.218284,6.386604,1.124537,-0.000003196,0.000279546,3.134520531,1
10.794462,10.792258,-13.783898,6.390409,1.124378,-0.000003196,0.000279546,3.134959459,1
10.842529,10.842258,-14.071316,6.392283,1.124298,-0.000003196,0.000279546,3.135068893,1
10.904216,10.892258,-14.655174,6.396051,1.124135,-0.000003196,0.000279546,3.135144949,1
10.951477,10.942258,-15.250739,6.400005,1.123968,-0.000003196,0.000279546,3.134877205,1
10.998199,10.992258,-15.553096,6.402054,1.123884,-0.000003196,0.000279546,3.134815454,1
11.046305,11.042258,-15.858325,6.404122,1.123799,-0.000003196,0.000279546,3.134817362,1
11.093369,11.092258,-16.477943,6.408332,1.123625,-0.000003196,0.000279546,3.134797812,1
11.156349,11.142258,-17.109432,6.412451,1.123448,-0.000003196,0.000279546,3.135206461,1
11.203568,11.192258,-17.429752,6.414388,1.123358,-0.000003196,0.000279546,3.135544538,1
11.250569,11.242258,-17.753124,6.416203,1.123268,-0.000003196,0.000279546,3.135980368,1
11.297414,11.292258,-18.408663,6.419395,1.123085,-0.000003196,0.000279546,3.136964321,1
11.344109,11.342258,-18.740826,6.420748,1.122992,-0.000003196,0.000279546,3.137520313,1
11.406551,11.392258,-19.414297,6.422963,1.122804,-0.000001065,0.000279546,3.138536453,1
11.453609,11.442258,-20.099482,6.424582,1.122645,-0.000079362,0.002229095,3.139637947,1
11.499571,11.492258,-20.446711,6.425063,1.122488,-0.000003196,0.000291228,3.140204668,1
11.546221,11.542258,-20.796810,6.425372,1.122415,-0.000002131,0.000141740,3.140710115,1
11.593297,11.592258,-21.506151,6.425699,1.122219,-0.000000533,-0.000014901,3.141244173,1
11.656305,11.642258,-22.227331,6.425810,1.122018,-0.000000533,-0.000170350,3.141495228,1
11.703287,11.692258,-22.592497,6.425797,1.121898,0.000000000,-0.000256181,-3.141557455,1
11.750589,11.742258,-22.960518,6.425743,1.121943,0.000000000,-0.000278711,-3.141450882,1
11.797389,11.792258,-23.705715,6.425568,1.122149,0.000000000,-0.000278711,-3.141329527,1
11.844549,11.842258,-24.082693,6.425484,1.122254,0.000000011,-0.000278711,-3.141370058,1
11.893237,11.892258,-24.845798,6.425498,1.122468,0.000000108,-0.000278711,3.141470194,1
11.956463,11.942258,-25.620930,6.425890,1.122684,0.000000249,-0.000278711,3.140963793,1
12.003537,11.992258,-26.012796,6.426246,1.122795,0.000000327,-0.000278711,3.140682936,1
12.049874,12.042258,-26.407701,6.426734,1.122905,0.000000418,-0.000278711,3.140357256,1
12.097288,12.092258,-27.206474,6.427900,1.123128,0.000000486,-0.000278711,3.140113592,1
12.144456,12.142258,-27.610342,6.428472,1.123240,0.000000468,-0.000278711,3.140175581,1
12.207433,12.192258,-28.426847,6.429660,1.123469,0.000000487,-0.000278711,3.140107155,1
12.254422,12.242258,-29.253185,6.430878,1.123700,0.000000480,-0.000278711,3.140131950,1
12.301785,12.292258,-29.669542,6.431467,1.123816,0.000000468,-0.000278711,3.140176058,1
12.349435,12.342258,-30.087717,6.432039,1.123933,0.000000454,-0.000278711,3.140225172,1
12.396173,12.392258,-30.927824,6.432858,1.124168,0.000000295,-0.000278711,3.140798092,1
12.443587,12.442258,-31.349609,6.433013,1.124286,0.000000176,-0.000278711,3.141225100,1
12.506438,12.492258,-32.196232,6.432819,1.124523,0.000000000,-0.000278711,-3.141173124,1
12.553349,12.542258,-33.046204,6.432139,1.124739,-0.000012251,0.002518892,-3.140771389,1
12.600894,12.592258,-33.472309,6.431766,1.124796,-0.000013316,0.000361681,-3.140707493,1
12.647484,12.642258,-33.899002,6.431388,1.124982,0.000009289,-0.001317143,-3.140706778,1
12.695199,12.692258,-34.753506,6.430898,1.125247,0.000001942,-0.001204014,-3.141149282,1
12.757090,12.742258,-35.609539,6.430648,1.117825,0.000024541,-0.003968238,-3.141457796,1
12.805338,12.792258,-36.037987,6.430689,1.123550,-0.000028230,-0.001726508,3.141486406,1
12.851884,12.842258,-36.895500,6.431242,1.128485,-0.000007457,0.000297189,3.140740871,1
12.899439,12.892258,-37.324589,6.431707,1.128362,0.000011456,0.000303149,3.140507221,1
12.946388,12.942258,-37.753853,6.432295,1.128231,0.000011371,0.000303149,3.140226364,1
12.993464,12.992258,-38.612934,6.433833,1.127972,0.000011215,0.000303149,3.139709234,1
13.056207,13.042258,-39.472511,6.435421,1.127711,0.000011238,0.000303149,3.139784098,1
13.103131,13.092258,-39.902580,6.436156,1.127581,0.000011267,0.000303149,3.139881611,1
13.150739,13.142258,-40.332848,6.436852,1.127450,0.000011296,0.000303149,3.139976978,1
13.197031,13.192258,-41.193237,6.437855,1.127190,0.000011488,0.000303149,3.140610218,1
13.245104,13.242258,-41.623436,6.438088,1.127059,0.000011621,0.000303149,3.141050339,1
13.307078,13.292258,-42.483509,6.437748,1.126799,0.000012011,0.000303149,-3.140847921,1
